Record ID,Employer,Canonical Employer,Parent Group,Corporate Cluster ID,Canonical Name Occurrences,Duplicate Review Flag,Entity Class,Career Scan Eligible,Sector,Discovery Geography,Org Type,Corporate Website,Website Status,Careers URL,Career Scan Status,Discovery Source,Source URL,Notes,Freeze Version,Freeze Status,Resolved Corporate Website,Resolved Careers Landing URL,Resolved Jobs Search URL,Portal Scope,ATS Family,ATS Confidence,Portal Resolution Status,Portal Verification URL,Portal Verified Date,Resolution Parent Override,Resolution Wave
EMP-00054,DI Advisory Services,DI Advisory Services,,CG-611E079785,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00055,ECLIPS,ECLIPS,,CG-C9DEBD602D,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00056,Elysium EPL,Elysium EPL,,CG-1DBF2450FF,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00057,Encompass Consulting,Encompass Consulting,,CG-92B4D6C3D0,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00058,Energy Power Systems Australia,Energy Power Systems Australia,,CG-442D982E44,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00059,Envoy Advanced Technologies,Envoy Advanced Technologies,,CG-8687A1E26C,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00060,Fly Airly,Fly Airly,,CG-50359F3D34,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00061,Halo Consultants Pty Ltd,Halo Consultants Pty,,CG-0BC768C65E,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00062,Informatech Pty Ltd,Informatech Pty,,CG-3B62830063,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00063,Invenio,Invenio,,CG-D041C5A50C,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00064,James Walker Australia,James Walker Australia,,CG-B8D72FD27B,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00065,Jenkins Engineering Defence Systems,Jenkins Engineering Defence Systems,,CG-F3EF912683,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00066,MEMKO,MEMKO,,CG-06A7165ED8,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00067,Nanambinia Group Pty Ltd,Nanambinia Group Pty,,CG-817E9E0814,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00068,Navantia Australia,Navantia Australia,,CG-27750492D6,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00069,NORSTA,NORSTA,,CG-0912C6D51C,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00070,Omni Executive Pty Ltd,Omni Executive Pty,,CG-F2921FB176,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00071,PEX Australia,PEX Australia,,CG-65B1B0F420,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00072,Pioneer,Pioneer,,CG-A2D4D7EE38,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00073,Precision Public Affairs,Precision Public Affairs,,CG-76A39C5399,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00074,Prominence Consulting,Prominence Consulting,,CG-5D753D2199,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00075,ProtoNautics,ProtoNautics,,CG-3DE4F54BE8,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00076,REDARC,REDARC,,CG-186EA7EC01,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00077,RMI Security,RMI Security,,CG-379DEB53FE,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00078,Saab Australia,Saab Australia,Saab,CG-82B5B75769,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,https://www.saab.com,https://www.saab.com/career,https://www.saab.com/career/job-opportunities,Global portal,Custom / branded portal,High,VERIFIED_WAVE_2,https://www.saab.com/career/job-opportunities,2026-08-30,,W2
EMP-00079,SABRN Tech,SABRN Tech,,CG-A9FA24A5BD,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00080,Sage Automation,Sage Automation,,CG-5740EFB7C3,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00081,SME Gateway Pty Ltd,SME Gateway Pty,,CG-B8BEBFA60A,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00082,SOTO Group,SOTO Group,,CG-09C0BD9DC7,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00083,Stantec,Stantec,,CG-472B0D035F,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00084,Steeline GRP,Steeline GRP,,CG-6FCD67EE8F,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00085,TBH,TBH,,CG-132FC7B8B5,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00086,TEC Automation,TEC Automation,,CG-FC988605DB,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00087,Warren Smith Consulting Engineers,Warren Smith Consulting Engineers,,CG-CABD2625BB,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-00088,Whizdom,Whizdom,,CG-D44DE5A6BB,1,,Employer Candidate,Yes,Defence / security / cyber / aerospace / industrial,Australia,Company,,Pending resolution,,Not started,AIDN public member ecosystem,https://aidn.org.au/,"Current companies named across AIDN public directory, member showcases, boards and state committee pages; full directory is dynamic/member-oriented.",v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
